privid,privName
585,com.camdvr.aDvrMaster.permission.C2D_MESSAGE
586,com.barcelona.hotel.booking.kl.permission.C2D_MESSAGE
587,vn.sohagame.igasoha.permission.C2D_MESSAGE
588,de.appear2media.johnfrieda.permission.C2D_MESSAGE
589,appsmoment.appskreator1.imanlaundry.permission.C2D_MESSAGE
590,appsmoment.appskreator1.imanlaundry.permission.MAPS_RECEIVE
591,app.sociedade.am.permission.C2D_MESSAGE
592,com.appool109.permission.C2D_MESSAGE
593,com.pagepooch.pagepoochandroid.permission.C2D_MESSAGE
594,com.cahri.inforoute.permission.C2D_MESSAGE
595,com.tiggzi.project69326.permission.C2D_MESSAGE
596,com.orointernet.dosados.permission.C2D_MESSAGE
597,archos.permission.FULLSCREEN.FULL
598,FULLSCREEN.FULL
599,com.appbuilder.u439619p697676.permission.C2D_MESSAGE
600,com.gwings.se33.permission.C2D_MESSAGE
601,co.callsigns.androidapp.permission.C2D_MESSAGE
602,com.dreamstep.wAbsolutelyFastestBailBonds.permission.C2D_MESSAGE
603,ssbooks.com.bodlebook_mp3_03_kr_android_googlemarket.permission.C2D_MESSAGE
604,fr.newlions.kaloobang2013.permission.MAPS_RECEIVE
605,fr.newlions.kaloobang2013.permission.C2D_MESSAGE
606,com.wwandroidapp951Designs2.permission.C2D_MESSAGE
607,com.omnego.scrubsandbeyond4u.permission.C2D_MESSAGE
608,com.vegas.mobile.permission.C2D_MESSAGE
609,com.vegas.mobile.permission.RECEIVE_ADM_MESSAGE
610,android.permission.MOUNT_UNMOUT_FILESYSTEMS
611,com.app_clarklake1.layout.permission.C2D_MESSAGE
612,com.omgpop.dstfree.permission.C2D_MESSAGE
613,com.wZvezdnoeneboCHR.permission.C2D_MESSAGE
614,com.allchristiansongs.christianmusic.childrenworshipsong.jesus.radio.video.news.permission.C2D_MESSAGE
615,com.tiny.m09fce53c28a94fa1b154d333853a15c9.permission.C2D_MESSAGE
616,com.sabakat.vubooo.permission.C2D_MESSAGE
617,com.gameinsight.fzmobile.permission.GETFZUDID
618,com.gameinsight.mycountry2020.permission.C2D_MESSAGE
619,com.teletype.smarttruckaddon.provider.permission.READ_PROVIDER
620,com.guidebook.apps.IBCS.android.permission.C2D_MESSAGE
621,android.hardware.telephony
622,com.mmguardian.permission.C2D_MESSAGE
623,net.myoji_yurai.myojiAndroid.permission.C2D_MESSAGE
624,com.app_joblaw1.layout.permission.C2D_MESSAGE
625,com.appsbuilder526416.permission.C2D_MESSAGE
626,com.appsbuilder526416.permission.MAPS_RECEIVE
627,com.Atarok.note.permission.MAPS_RECEIVE
628,com.mobileapploader.aid214055.permission.C2D_MESSAGE
629,com.app_ezautosales.layout.permission.C2D_MESSAGE
630,com.moxiu.launcher.permission.READ_SETTINGS
631,com.huawei.android.launcher.permission.READ_SETTINGS
632,com.qihoo360.launcher.permission.READ_SETTINGS
633,net.qihoo.launcher.permission.READ_SETTINGS
634,com.nd.android.launcher.permission.READ_SETTINGS
635,com.bbk.launcher2.permission.READ_SETTINGS
636,com.tencent.qqlauncher.permission.READ_SETTINGS
637,org.adwfreak.launcher.permission.READ_SETTINGS
638,org.adw.launcher_donut.permission.READ_SETTINGS
639,com.yulong.android.launcher.permission.READ_SETTINGS
640,dianxin.permission.ACCESS_LAUNCHER_DATA
641,com.android.mylauncher.permission.READ_SETTINGS
642,android.permission.READ_SECURE_SETTINGS
643,android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED
644,android.permission.ACCESS_ALL_DOWNLOADS
645,android.permission.ACCESS_DRM
646,android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS
647,android.permission.INSTALL_DRM
648,appradio.vale.permission.C2D_MESSAGE
649,com.conduit.app_d9d12b69b82f44c889efe1884fa9167c.app.permission.C2D_MESSAGE
650,com.conduit.app_d9d12b69b82f44c889efe1884fa9167c.app.permission.RECEIVE_ADM_MESSAGE
651,net.bluumi.GiantCastellana100.permission.C2D_MESSAGE
652,com.bakersfieldhyundai.dealerapp.permission.C2D_MESSAGE
653,android.permission.STORAGE
654,com.wIslandGutters.permission.C2D_MESSAGE
655,com.bcbsms.myblue.mobile.android.permission.C2D_MESSAGE
656,.permission.MAPS_RECEIVE
657,br.com.mobits.peixeurbano.permission.C2D_MESSAGE
658,com.wappguard039.permission.C2D_MESSAGE
659,com.mimul.pushsample.permission.C2D_MESSAGE
660,com.magdisplay.veseliba.permission.C2D_MESSAGE
661,com.atlasapps.aysoregion94.permission.C2D_MESSAGE
662,com.gannett.local.library.news.argusleader.permission.C2D_MESSAGE
663,com.attractive.kita.kaiwa99_app.fileprovider.READ_DATA_NORMAL
664,com.couponclipper.SavvyShopper.permission.C2D_MESSAGE
665,com.srp.shutup.permission.C2D_MESSAGE
666,com.coreapps.android.followme.esa_am_14.permission.C2D_MESSAGE
667,com.conduit.app_cec3fa88ffd04d61b9404f11eaba81a7.app.permission.C2D_MESSAGE
668,com.conduit.app_cec3fa88ffd04d61b9404f11eaba81a7.app.permission.RECEIVE_ADM_MESSAGE
669,com.conduit.app_dea646ef5af54bb1bd475fc720617b7e.app.permission.C2D_MESSAGE
670,com.conduit.app_dea646ef5af54bb1bd475fc720617b7e.app.permission.RECEIVE_ADM_MESSAGE
671,com.wAZLOGISTIC.permission.C2D_MESSAGE
672,es.appsoluto.preciosgas.permission.MAPS_RECEIVE
673,com.gwings.se29.permission.C2D_MESSAGE
674,com.movile.android.concursos.permission.C2D_MESSAGE
675,ru.loyaltyplant.partner.trend.permission.MAPS_RECEIVE
676,ru.loyaltyplant.partner.trend.permission.C2D_MESSAGE
677,com.mobileapploader.aid218472.permission.C2D_MESSAGE
678,com.securenetsystems.kvwm.permission.C2D_MESSAGE
679,com.d6.schools.permission.C2D_MESSAGE
680,com.app_tropicale.layout.permission.C2D_MESSAGE
681,com.conduit.app_0d0501a964f14f038a6c3e75018a424b.app.permission.C2D_MESSAGE
682,com.conduit.app_0d0501a964f14f038a6c3e75018a424b.app.permission.RECEIVE_ADM_MESSAGE
683,knsoft.co.kr.bh.hansung_tkd.permission.C2D_MESSAGE
684,kr.e777.daeriya.jang1023.permission.C2D_MESSAGE
685,com.app_abcselfstorage.layout.permission.C2D_MESSAGE
686,com.nineninetaxis.driver.permission.MAPS_RECEIVE
687,com.nineninetaxis.driver.permission.C2D_MESSAGE
688,android.permission.BLUETOOTH_PRIVILEGED
689,android.permission.INSTALL_SHORTCUT
690,android.permission.SET_TIME_ZONE
691,android.permission.UNINSTALL_SHORTCUT
692,android.permission.ADD_VOICEMAIL
693,android.permission.MANAGE_DOCUMENTS
694,android.permission.READ_HISTORY_BOOKMARKS
695,android.permission.READ_SOCIAL_STREAM
696,android.permission.SET_ALARM
697,android.permission.TRANSMIT_IR
698,android.permission.WRITE_HISTORY_BOOKMARKS
699,android.permission.WRITE_PROFILE
700,android.permission.WRITE_SOCIAL_STREAM
701,com.notifications.aitam.permission.C2D_MESSAGE
702,com.thrutu.client.permission.C2D_MESSAGE
703,com.conduit.app_39423aaa38f04314a8c77d99576f0c16.app.permission.C2D_MESSAGE
704,com.android.launcher.action.INSTALL_SHORTCUT
705,br.com.abacomm.nonodigito.permission.C2D_MESSAGE
706,es.esam.enquestsurvey.permission.C2D_MESSAGE
707,com.skt.aom.permission.AOM_RECEIVE
708,com.kakao.talk.permission.AOM_MESSAGE
709,com.kakao.talk.permission.C2D_MESSAGE
710,com.samsung.accessory.permission.ACCESSORY_FRAMEWORK
711,com.kakao.talk.permission.RECEIVE_NOTIFICATION
712,com.kakao.talk.permission.FRIENDS_PICKER
713,com.kakao.talk.permission.START_CHAT
714,com.kakao.talk.permission.ADD_FRIEND_AND_START_CHAT
715,com.kakao.home.permission.SNOOZE
716,com.kakao.talk.permission.INTERNAL
717,android.permission.GLOBAL_SEARCH
718,com.google.android.providers.settings.permission.READ_GSETTINGS
719,com.google.android.providers.settings.permission.WRITE_GSETTINGS
720,com.google.android.voicesearch.SHORTCUTS_ACCESS
721,com.netpia.ha.weneungsa.permission.C2D_MESSAGE
722,com.wEshopmv.permission.C2D_MESSAGE
723,com.rubicon.dev.gbwglite.permission.C2D_MESSAGE
724,com.miniram.youistar.permission.C2D_MESSAGE
725,com.lifeapp01.life_01_16.permission.C2D_MESSAGE
726,com.ww99OnlyStores.permission.C2D_MESSAGE
727,com.app_herrman1.layout.permission.C2D_MESSAGE
728,com.gannett.local.library.news.lohud.permission.C2D_MESSAGE
729,com.bindapp.album.ais00000011030.permission.C2D_MESSAGE
730,com.app_tft1.layout.permission.C2D_MESSAGE
731,com.ZainGroup.ZainPass.permission.C2D_MESSAGE
732,com.ZainGroup.ZainPass.permission.MAPS_RECEIVE
733,com.gameinsight.fzmobile.permission.C2D_MESSAGE
734,com.gameinsight.mmandroid.permission.C2D_MESSAGE
735,JohnMoore.AmpacheNET.PING
736,JohnMoore.AmpacheNET.STOP
737,com.beeztel.free.permission.C2D_MESSAGE
738,com.mkmedia.baromun.permission.C2D_MESSAGE
739,com.lavoz.permission.C2D_MESSAGE
740,tw.appmakertw.com.a271.permission.C2D_MESSAGE
741,android.permission.MANAGE_APP_TOKENS
742,tw.appmakertw.com.a271.permission.MAPS_RECEIVE
743,com.mapfragment.permission.MAPS_RECEIVE
744,com.nativoo.permission.MAPS_RECEIVE
745,com.wmago96.permission.C2D_MESSAGE
746,com.conduit.app_2f35f1f65b2a46f085688db239011bf7.app.permission.C2D_MESSAGE
747,com.conduit.app_2f35f1f65b2a46f085688db239011bf7.app.permission.RECEIVE_ADM_MESSAGE
748,com.google.android.providers.talk.permission.READ_ONLY
749,com.google.android.gm.permission.READ_CONTENT_PROVIDER
750,com.wMestapodvodnoyohotyi.permission.C2D_MESSAGE
751,com.project.DollyPartonMusicVideos.permission.C2D_MESSAGE
752,com.app_smartphonewaiter.layout.permission.C2D_MESSAGE
753,com.waze.permission.C2D_MESSAGE
754,pioneer.permission.appradio.ADVANCED_APPMODE
755,knsoft.co.kr.tk.olympiad_edu.permission.C2D_MESSAGE
756,knsoft.co.kr.tk.olympiad_edu.permission.MAPS_RECEIVE
757,com.todoboda.hotelcordobacenter.permission.C2D_MESSAGE
758,com.voltage.g.ouji.fr.permission.C2D_MESSAGE
759,com.netease.caipiao.permission.C2D_MESSAGE
760,com.netease.caipiao.permission.PUSH_CENTER
761,com.app_jamiyuspittman.layout.permission.C2D_MESSAGE
762,android.permission.BROADCAST_SMS
763,apps.refine.bomba.permission.C2D_MESSAGE
764,com.goodbarber.mecanic.permission.C2D_MESSAGE
765,com.goodbarber.v2.permission.MAPS_RECEIVE
766,com.canvassoft.LuluSeven.permission.C2D_MESSAGE
767,com.gwings.se45.permission.C2D_MESSAGE
768,com.srp.inrussia.permission.C2D_MESSAGE
769,com.app.dentistry2000.permission.C2D_MESSAGE
770,it.pgmobapp.a6095803e5d2a7c779e586acccc1ad5b6.permission.C2D_MESSAGE
771,org.inforost.murzilka.permission.C2D_MESSAGE
772,android.permission.CLEAR_APP_USER_DATA
773,com.smartsm9.smart_9_06.permission.C2D_MESSAGE
774,com.app_cabelo.layout.permission.C2D_MESSAGE
775,com.app_newendi.layout.permission.C2D_MESSAGE
776,com.myintouchmobile.app100000.permission.C2D_MESSAGE
777,vietnam.hotel.booking.permission.C2D_MESSAGE
778,com.aizheke.goldcoupon.permission.JPUSH_MESSAGE
779,com.joelapenna.foursquared.permission.C2D_MESSAGE
780,com.joelapenna.foursquared.permission.MAPS_RECEIVE
781,htc.socialmanager.permission.USE_SOCIALSERVICE
782,htc.socialmanager.permission.READ_SOCIAL_DATABASE
783,htc.socialmanager.permission.WRITE_SOCIAL_DATABASE
784,htc.socialmanager.permission.USE_SOCIALCOMPONENT
785,com.vessel.boat.parking.threed.permission.C2D_MESSAGE
786,com.commotion.WMPZ.permission.C2D_MESSAGE
787,com.malauzai.org1758.permission.C2D_MESSAGE
788,com.voltage.kaito.en.permission.C2D_MESSAGE
789,com.google.android.music.store.permission.C2D_MESSAGE
790,com.google.android.music.download.artwork.RECEIVE_BROADCAST_PERMISSION
791,kr.lollolsoft.shoping.permission.C2D_MESSAGE
792,com.deer.challenge.hunter.shooting.puzzle.permission.C2D_MESSAGE
793,com.voltage.ent.g.mnhtn.en.permission.C2D_MESSAGE
794,com.wMissionBurrito.permission.C2D_MESSAGE
795,com.wsongslyrics.permission.C2D_MESSAGE
796,talking.crazy.sant.permission.C2D_MESSAGE
797,com.app_precisionrestoration.layout.permission.C2D_MESSAGE
798,com.blackbeltclown.android_lunchboxe.permission.C2D_MESSAGE
799,com.a140814210950127728347910a.a74416621a.permission.C2D_MESSAGE
800,kr.ac.daegu.android.dubike.permission.C2D_MESSAGE
801,com.app_fileonthego.layout.permission.C2D_MESSAGE
802,com.dental.park.permission.MAPS_RECEIVE
803,com.conduit.app_6aa1b6ab7156405a9c93ede534316e11.app.permission.C2D_MESSAGE
804,dgt.vp.permission.PRIVATE_PROVIDERS
805,dgt.toodledo.permission.PRIVATE_PROVIDERS
806,android.permission.INTERACT_ACROSS_USERS_FULL
807,com.quickmobile.afbf.annualconvention2014.permission.C2D_MESSAGE
808,com.gameinsight.mycountry.permission.C2D_MESSAGE
809,android.permission.ACCESS_PROVIDER
810,com.google.android.marvin.feedback.permission.TALKBACK
811,com.appbuilder.u421769p679030.permission.C2D_MESSAGE
812,com.jackhenry.firststatebankoh.permission.MAPS_RECEIVE
813,com.natto.kumamongame.permission.C2D_MESSAGE
814,com.taxi.driver.job.permission.C2D_MESSAGE
815,de.axelspringer.weltmobil.permission.C2D_MESSAGE
816,com.srp.bm.permission.C2D_MESSAGE
817,com.voltage.g.sryoko.en.permission.C2D_MESSAGE
818,com.malauzai.BTRTL9024.permission.C2D_MESSAGE
819,com.wAlgomexShipping.permission.C2D_MESSAGE
820,com.app_playerspub.layout.permission.C2D_MESSAGE
821,com.plumamazing.tencountry.permission.C2D_MESSAGE
822,com.cjenm.android.clone.theromantic.permission.C2D_MESSAGE
823,com.uninet.uninet_03_11.permission.C2D_MESSAGE
824,com.gi.playingcowboy.permission.C2D_MESSAGE
825,nanonet.frizzi.permission.MAPS_RECEIVE
826,nanonet.frizzi.permission.C2D_MESSAGE
827,com.conduit.app_783f82945e3a40e29940f12c714bfb99.app.permission.C2D_MESSAGE
828,com.conduit.app_783f82945e3a40e29940f12c714bfb99.app.permission.RECEIVE_ADM_MESSAGE
829,com.app_bday.layout.permission.C2D_MESSAGE
830,com.conduit.app_0aea6427848449798905a610beb9b739.app.permission.C2D_MESSAGE
831,com.conduit.app_0aea6427848449798905a610beb9b739.app.permission.RECEIVE_ADM_MESSAGE
832,dk.jespermansa.numfeud13.permission.C2D_MESSAGE
833,com.facebook.permission.prod.FB_APP_COMMUNICATION
834,com.fri.everyontv.permission.C2D_MESSAGE
835,knsoft.co.kr.bh.chungsol_tkd.permission.C2D_MESSAGE
836,knsoft.co.kr.bh.chungsol_tkd.permission.MAPS_RECEIVE
837,com.live961.news.lebanon.app.permission.C2D_MESSAGE
838,com.goodbarber.zdnetde.permission.C2D_MESSAGE
839,com.shuvic.danche.wondangnh.permission.C2D_MESSAGE
840,com.jackhenry.RepublicBankandTrustNorman.permission.MAPS_RECEIVE
841,com.gameloft.android.ANMP.GloftFDHM.permission.C2D_MESSAGE
842,android.permission.BACKUP
843,com.app_limosvc.layout.permission.C2D_MESSAGE
844,com.bitdefender.security.CHECK_STATUS
845,com.conduit.app_40008239bf9b40eba749d1491319689d.app.permission.C2D_MESSAGE
846,android.permission.BROADCAST_PACKAGE_REMOVED
847,com.axa.axa_01_20.permission.C2D_MESSAGE
848,android.permission.TELEPHONY_SERVICE
849,com.phonegap.myvidstv.permission.C2D_MESSAGE
850,com.conduit.app_381ca6fe237a4d87805b5d29d2de4b5b.app.permission.C2D_MESSAGE
851,com.conduit.app_381ca6fe237a4d87805b5d29d2de4b5b.app.permission.RECEIVE_ADM_MESSAGE
852,com.cahri.livereunion.permission.C2D_MESSAGE
853,com.app_venicechristian.layout.permission.C2D_MESSAGE
854,com.dreamstep.wTexasBuyMyRide.permission.C2D_MESSAGE
855,com.goodbarber.nostalgiereunio.permission.C2D_MESSAGE
856,com.addispatch.avengers.permission.C2DM_MESSAGE
857,com.revesoft.itelmobiledialer.permission.C2D_MESSAGE
858,com.wAbdulhamidveDigerKonular2.permission.C2D_MESSAGE
859,com.wItWorksWrapaholics.permission.C2D_MESSAGE
860,com.shortmikeandroid.permission.C2D_MESSAGE
861,com.app_classic50.layout.permission.C2D_MESSAGE
862,android.permission.LIGHTS
863,android.permission.READ_ATTACHMENT
864,io.appery.project104298.permission.C2D_MESSAGE
865,android.net.wifi.WIFI_STATE_CHANGED
866,com.conduit.app_9e2d3d542232465ba9ac5c5114389c0b.app.permission.C2D_MESSAGE
867,mobi.weeralarm.permission.C2D_MESSAGE
868,com.sony.smallapp.permission.SMALLAPP
869,com.sergiysatill.porsche911cabriolethdlwp.permission.C2D_MESSAGE
870,com.app_planetpet.layout.permission.C2D_MESSAGE
871,com.app_cambazo5fi.layout.permission.C2D_MESSAGE
872,jp.co.rensa.occultic.rhythm.permission.C2D_MESSAGE
873,com.jelli.radio.permission.C2D_MESSAGE
874,com.funcity.taix.passenger.RECEIVER
875,com.hbo.fcmm.permission.C2D_MESSAGE
876,it.Gruner.FocusStoria.permission.C2D_MESSAGE
877,com.wPanicApp.permission.C2D_MESSAGE
878,com.northwood.permission.C2D_MESSAGE
879,com.mehiw.nutisteak.permission.C2D_MESSAGE
880,com.mehiw.nutisteak.permission.UA_DATA
881,com.wSeychelels.permission.C2D_MESSAGE
882,com.eurisko.clearEstate.Activities.MAPS_RECEIVE
883,com.chirnsideparkfootballclub.permission.C2D_MESSAGE
884,com.app_securities.layout.permission.C2D_MESSAGE
885,com.sec.android.app.browser.permission.HOMEPAGE
886,air.com.igs.SICBO.permission.C2D_MESSAGE
887,com.wSurefireTradingChallenge.permission.C2D_MESSAGE
888,com.android.email.permission.ACCESS_PROVIDER
889,com.ouah101.ouah_10_23_n.permission.C2D_MESSAGE
890,cellum.android.mastercard.mobile.permission.C2D_MESSAGE
891,com.voltmobi.yakitoriya.permission.C2D_MESSAGE
892,com.wiziapp.app111434.permission.C2D_MESSAGE
893,com.wiziapp.app86125.permission.C2D_MESSAGE
894,com.onmam.app.gamram.main.permission.C2D_MESSAGE
895,com.onmam.app.gamram.main.permission.MAPS_RECEIVE
896,com.google.android.c2dm.intent.REGISTER
897,com.google.android.c2dm.intent.REGISTRATION
898,com.google.android.c2dm.intent.UNREGISTER
899,com.mobilemediaapplications.neira.permission.C2D_MESSAGE
900,net.cranix.android.janggi2.permission.C2D_MESSAGE
901,att.baga.permission.MAPS_RECEIVE
902,com.uschoolnet.app002.permission.C2D_MESSAGE
903,com.superchargeintl.skincare1.permission.C2D_MESSAGE
904,org.keke.player.permission.JPUSH_MESSAGE
905,com.timesmusic.suryanamaskar.permission.C2D_MESSAGE
906,com.digiwin.Mobile.Android.MCloud.CloudBusiness.permission.C2D_MESSAGE
907,com.coreapps.android.followme.tristar_endo13.permission.C2D_MESSAGE
908,com.loyaltyplant.partner.t4k.permission.MAPS_RECEIVE
909,com.loyaltyplant.partner.t4k.permission.C2D_MESSAGE
910,android.permission.BIND_WALLPAPER
911,com.securenetsystems.wjkb.permission.C2D_MESSAGE
912,com.hbo.fcmmafreecatv.permission.C2D_MESSAGE
913,com.iptecno.pbseguridad.permission.C2D_MESSAGE
914,com.sharkclubgaming.dawgs.permission.C2D_MESSAGE
915,com.q2e.esquire3296android.esquirebank.uwnmobile.permission.C2D_MESSAGE
916,com.hotels.booking.sweden.permission.C2D_MESSAGE
917,smart.location.permission.C2D_MESSAGE
918,com.a189726119951ce1f01eb57d4a.a47529190a.permission.C2D_MESSAGE
919,cellfish.nhl2014.permission.C2D_MESSAGE
920,com.app_lorenzolorenzo.layout.permission.C2D_MESSAGE
921,com.app_paxchristi.layout.permission.C2D_MESSAGE
922,com.wGunner980.permission.C2D_MESSAGE
923,com.kuwait.homebites.permission.C2D_MESSAGE
924,android.permission.ACCES_MOCK_LOCATION
925,com.theholybible.christianity.kingjamesbible.permission.C2D_MESSAGE
926,android.permission.SET_ALWAYS_FINISH
927,android.permission.SET_PROCESS_LIMIT
928,com.autonetmobile.pcsa.permission.C2D_MESSAGE
929,com.squarei.goFrequent.permission.C2D_MESSAGE
930,com.ddi.institutmilo.permission.C2D_MESSAGE
931,com.conduit.app_885e82acb3b843729add73d38537f751.app.permission.C2D_MESSAGE
932,com.conduit.app_885e82acb3b843729add73d38537f751.app.permission.RECEIVE_ADM_MESSAGE
933,com.conduit.app_ab9fe8a31a7d4f6184c46b05676b7999.app.permission.C2D_MESSAGE
934,com.conduit.app_ab9fe8a31a7d4f6184c46b05676b7999.app.permission.RECEIVE_ADM_MESSAGE
935,ru.loyaltyplant.partner.Limoncello.permission.MAPS_RECEIVE
936,ru.loyaltyplant.partner.Limoncello.permission.C2D_MESSAGE
937,ru.loyaltyplant.partner.ezhikivtumane.permission.MAPS_RECEIVE
938,ru.loyaltyplant.partner.ezhikivtumane.permission.C2D_MESSAGE
939,com.voltage.g.kishi.en.permission.C2D_MESSAGE
940,com.mobileapploader.aid219181.permission.C2D_MESSAGE
941,com.wWUNMakeMoneyOnline.permission.C2D_MESSAGE
942,com.pophub.androidiqtest.free.permission.C2D_MESSAGE
943,com.securenetsystems.kghlam.permission.C2D_MESSAGE
944,com.sincerely.android.ink.permission.C2D_MESSAGE
